m1_rpm,m2_rpm,m3_rpm,m4_rpm,temp_m1,temp_m2,temp_m3,temp_m4,volt_m1,volt_m2,volt_m3,volt_m4,x_camera,y_camera,Altitude,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,compass,roll,pitch,yaw,x_gps,y_gps,z_gps
10942.0,12464.0,12237.0,12513.0,45.0,44.0,44.0,44.0,11.15999984741211,11.449999809265137,11.329999923706055,10.479999542236328,2.958359479904175,-29.245553970336914,,-0.7060788,-0.2745861999999989,9.1790244,-0.012227189727127552,-0.016941480338573452,0.02760156244039536,338.03,0.002891071140766144,0.18063656985759735,1.9169813394546509,0.884509265422821,8.845297813415527,2.5132558345794678
10942.0,12464.0,12237.0,12513.0,45.0,44.0,44.0,44.0,11.15999984741211,11.449999809265137,11.329999923706055,10.479999542236328,2.958359479904175,-29.245553970336914,,-0.7060788,-0.2745861999999989,9.1790244,-0.012227189727127552,-0.016941480338573452,0.02760156244039536,338.06,0.002891071140766144,0.18063656985759735,1.9169813394546509,0.972528874874115,9.343863487243652,2.57137131690979
10942.0,12464.0,12237.0,12513.0,45.0,44.0,44.0,44.0,11.15999984741211,11.449999809265137,11.329999923706055,10.479999542236328,5.600509166717529,-27.131013870239258,,-0.7060788,-0.2745861999999989,9.1790244,-0.012227189727127552,-0.016941480338573452,0.02760156244039536,338.8,0.002891071140766144,0.18063656985759735,1.9169813394546509,1.0313348770141602,9.67436408996582,2.6099026203155518
10942.0,12464.0,12237.0,12513.0,45.0,44.0,44.0,44.0,11.15999984741211,11.449999809265137,11.329999923706055,10.479999542236328,8.736706733703613,-28.41631507873535,,-0.7060788,-0.2745861999999989,9.1790244,-0.012227189727127552,-0.016941480338573452,0.02760156244039536,340.28,0.002891071140766144,0.18063656985759735,1.9169813394546509,1.0751914978027344,9.946812629699707,2.636133909225464
10942.0,12464.0,12237.0,12513.0,45.0,44.0,44.0,44.0,11.15999984741211,11.449999809265137,11.329999923706055,10.479999542236328,11.533610343933105,-32.01763153076172,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,340.28,0.002891071140766144,0.18063656985759735,1.9169813394546509,1.137324333190918,10.286576271057129,2.6751492023468018
11320.0,10714.0,12559.0,12051.0,45.0,44.0,44.0,44.0,11.15999984741211,11.449999809265137,11.329999923706055,10.479999542236328,10.682028770446777,-30.8684024810791,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,340.28,0.002891071140766144,0.18063656985759735,1.9169813394546509,1.137324333190918,10.286576271057129,2.6751492023468018
11320.0,10714.0,12559.0,12051.0,45.0,48.0,44.0,44.0,11.069999694824219,11.100000381469727,11.319999694824219,11.40999984741211,11.704559326171875,-36.43037414550781,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,342.11,0.002891071140766144,0.18063656985759735,1.9169813394546509,1.137324333190918,10.286576271057129,2.6751492023468018
11320.0,10714.0,12559.0,12051.0,45.0,48.0,44.0,44.0,11.069999694824219,11.100000381469727,11.319999694824219,11.40999984741211,14.588319778442383,-38.6009635925293,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,343.16,-0.002148951403796673,-0.0010735155083239079,1.9138808250427246,1.2337557077407837,10.814258575439453,2.733877420425415
11320.0,10714.0,12559.0,12051.0,45.0,48.0,44.0,44.0,11.069999694824219,11.100000381469727,11.319999694824219,11.40999984741211,11.747427940368652,-40.0588493347168,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,342.89,-0.002148951403796673,-0.0010735155083239079,1.9138808250427246,1.3158023357391357,11.23145580291748,2.791308879852295
11320.0,10714.0,12559.0,12051.0,45.0,48.0,44.0,44.0,11.069999694824219,11.100000381469727,11.319999694824219,11.40999984741211,9.26078987121582,-36.559425354003906,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,341.95,-0.002148951403796673,-0.0010735155083239079,1.9138808250427246,1.3763368129730225,11.536412239074707,2.832582950592041
11320.0,10714.0,12559.0,12051.0,45.0,48.0,44.0,44.0,11.069999694824219,11.100000381469727,11.319999694824219,11.40999984741211,7.507380485534668,-33.74567413330078,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,343.18,-0.002148951403796673,-0.0010735155083239079,1.9138808250427246,1.431678056716919,11.804760932922363,2.870926856994629
11320.0,10714.0,12559.0,12051.0,45.0,48.0,44.0,44.0,11.069999694824219,11.100000381469727,11.319999694824219,11.40999984741211,5.5380401611328125,-36.363189697265625,,-0.9414384,-0.27458619999999884,9.4536106,-0.14776110649108887,-0.6935031414031982,-0.17856888473033897,343.18,-0.002148951403796673,-0.0010735155083239079,1.9138808250427246,1.485893964767456,12.122455596923828,2.919903516769409
10771.0,11014.0,11200.0,12117.0,45.0,48.0,44.0,44.0,11.069999694824219,11.100000381469727,11.319999694824219,11.40999984741211,3.3995165824890137,-32.46790313720703,,-0.7256921000000001,-0.30400614999999886,9.3359308,-0.04507256671786308,-0.13722723722457886,0.003974489867687242,343.18,-0.002148951403796673,-0.0010735155083239079,1.9138808250427246,1.485893964767456,12.122455596923828,2.919903516769409
10771.0,11014.0,11200.0,12117.0,45.0,45.0,45.0,44.0,10.729999542236328,11.210000038146973,11.1899995803833,11.40999984741211,1.315658450126648,-33.301185607910156,,-0.7256921000000001,-0.30400614999999886,9.3359308,-0.04507256671786308,-0.13722723722457886,0.003974489867687242,346.41,-0.002148951403796673,-0.0010735155083239079,1.9138808250427246,1.485893964767456,12.122455596923828,2.919903516769409
10771.0,11014.0,11200.0,12117.0,45.0,45.0,45.0,44.0,10.729999542236328,11.210000038146973,11.1899995803833,11.40999984741211,1.315658450126648,-33.301185607910156,,-0.7256921000000001,-0.30400614999999886,9.3359308,-0.04507256671786308,-0.13722723722457886,0.003974489867687242,347.4,0.00178423710167408,-0.03348369896411896,1.8626524209976196,1.570884108543396,12.727025032043457,3.0114598274230957
10771.0,11014.0,11200.0,12117.0,45.0,45.0,45.0,44.0,10.729999542236328,11.210000038146973,11.1899995803833,11.40999984741211,0.05086493119597435,-28.358238220214844,,-0.7256921000000001,-0.30400614999999886,9.3359308,-0.04507256671786308,-0.13722723722457886,0.003974489867687242,346.92,0.00178423710167408,-0.03348369896411896,1.8626524209976196,1.5946905612945557,12.946977615356445,3.0497658252716064
10771.0,11014.0,11200.0,12117.0,45.0,45.0,45.0,44.0,10.729999542236328,11.210000038146973,11.1899995803833,11.40999984741211,-0.46547478437423706,-29.723833084106445,,-0.7256921000000001,-0.30400614999999886,9.3359308,-0.04507256671786308,-0.13722723722457886,0.003974489867687242,346.92,0.00178423710167408,-0.03348369896411896,1.8626524209976196,1.5946905612945557,12.946977615356445,3.0497658252716064
10771.0,11014.0,11200.0,12117.0,45.0,45.0,45.0,44.0,10.729999542236328,11.210000038146973,11.1899995803833,11.40999984741211,1.6776021718978882,-32.506568908691406,,-0.7256921000000001,-0.30400614999999886,9.3359308,-0.04507256671786308,-0.13722723722457886,0.003974489867687242,345.58,0.00178423710167408,-0.03348369896411896,1.8626524209976196,1.622488021850586,13.1765775680542,3.083953857421875
10771.0,11014.0,11200.0,12117.0,45.0,45.0,45.0,44.0,10.729999542236328,11.210000038146973,11.1899995803833,11.40999984741211,1.9922890663146973,-32.21582794189453,,-0.7256921000000001,-0.30400614999999886,9.3359308,-0.04507256671786308,-0.13722723722457886,0.003974489867687242,344.51,0.00178423710167408,-0.03348369896411896,1.8626524209976196,1.6477174758911133,13.435750961303711,3.12686824798584
10771.0,11014.0,11200.0,12117.0,45.0,45.0,45.0,44.0,10.729999542236328,11.210000038146973,11.1899995803833,11.40999984741211,1.458738923072815,-31.76559066772461,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,344.51,0.00178423710167408,-0.03348369896411896,1.8626524209976196,1.6705676317214966,13.727317810058594,3.1648104190826416
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,0.07586073130369186,-30.412097930908203,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,343.97,0.00178423710167408,-0.03348369896411896,1.8626524209976196,1.6705676317214966,13.727317810058594,3.1648104190826416
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,0.07586073130369186,-30.412097930908203,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,343.18,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.6999804973602295,14.160968780517578,3.213468313217163
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,0.06527801603078842,-30.558263778686523,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,343.18,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.7178972959518433,14.376679420471191,3.2361302375793457
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,-0.1760755330324173,-27.126201629638672,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,342.68,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.7296253442764282,14.639484405517578,3.2619779109954834
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,-0.17856299877166748,-24.76516342163086,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,342.21,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.7296253442764282,14.639484405517578,3.2619779109954834
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,0.5992646813392639,-29.018014907836914,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,342.21,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.7504503726959229,14.936039924621582,3.291208267211914
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,0.5992646813392639,-29.018014907836914,,-0.6472389000000001,-0.2353595999999989,9.1594111,0.05628690868616104,0.0819022655487061,0.3886663615703583,342.09,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.7504503726959229,14.936039924621582,3.291208267211914
12028.0,11430.0,10685.0,12014.0,44.0,44.0,45.0,44.0,11.329999923706055,11.420000076293945,11.15999984741211,11.4399995803833,0.7962232828140259,-27.07825469970703,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,342.09,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.7614315748214722,15.23558235168457,3.3181231021881104
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,0.8907180428504944,-25.242279052734375,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,342.32,0.006797533016651869,-0.004720920696854591,1.8415199518203735,1.7614315748214722,15.23558235168457,3.3181231021881104
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,1.7698947191238403,-22.702024459838867,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,342.22,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.7821376323699951,15.690977096557617,3.357267141342163
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,2.012268543243408,-21.173221588134766,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,341.79,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.7948216199874878,15.886970520019531,3.3754045963287354
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,0.2477712631225586,-22.00145149230957,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,341.79,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.8057233095169067,16.097131729125977,3.3937602043151855
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,0.2477712631225586,-22.00145149230957,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,341.17,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.8057233095169067,16.097131729125977,3.3937602043151855
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,-0.31160399317741394,-22.552021026611328,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,340.71,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.8318475484848022,16.409088134765625,3.420809030532837
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,-0.31160399317741394,-22.552021026611328,,-0.57859235,-0.26477954999999886,9.218251,0.06721927970647812,-0.21289496123790738,0.11445542424917224,340.71,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.8472380638122559,16.628551483154297,3.439645528793335
11128.0,12549.0,12594.0,12358.0,46.0,44.0,44.0,44.0,11.170000076293945,11.329999923706055,11.329999923706055,10.979999542236328,0.39014342427253723,-20.64081573486328,,-0.55897905,-0.2157462999999989,9.012311350000001,-0.29666829109191895,-0.6100592017173767,0.09076658636331565,340.71,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.8472380638122559,16.628551483154297,3.439645528793335
11785.0,12244.0,12461.0,11648.0,44.0,44.0,44.0,44.0,11.390000343322754,11.369999885559082,11.420000076293945,11.460000038146973,-0.10460542142391205,-17.098108291625977,,-0.55897905,-0.2157462999999989,9.012311350000001,-0.29666829109191895,-0.6100592017173767,0.09076658636331565,341.01,-0.00722732488065958,0.0027617381419986486,1.8832789659500122,1.8472380638122559,16.628551483154297,3.439645528793335
11785.0,12244.0,12461.0,11648.0,44.0,44.0,44.0,44.0,11.390000343322754,11.369999885559082,11.420000076293945,11.460000038146973,2.1510846614837646,-18.191585540771484,,-0.55897905,-0.2157462999999989,9.012311350000001,-0.29666829109191895,-0.6100592017173767,0.09076658636331565,341.03,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.8704817295074463,16.970481872558594,3.4630026817321777
11785.0,12244.0,12461.0,11648.0,44.0,44.0,44.0,44.0,11.390000343322754,11.369999885559082,11.420000076293945,11.460000038146973,4.948001861572266,-23.573925018310547,,-0.55897905,-0.2157462999999989,9.012311350000001,-0.29666829109191895,-0.6100592017173767,0.09076658636331565,341.03,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.8868786096572876,17.147369384765625,3.475999116897583
11785.0,12244.0,12461.0,11648.0,44.0,44.0,44.0,44.0,11.390000343322754,11.369999885559082,11.420000076293945,11.460000038146973,4.948001861572266,-23.573925018310547,,-0.55897905,-0.2157462999999989,9.012311350000001,-0.29666829109191895,-0.6100592017173767,0.09076658636331565,341.04,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.8868786096572876,17.147369384765625,3.475999116897583
11785.0,12244.0,12461.0,11648.0,44.0,44.0,44.0,44.0,11.390000343322754,11.369999885559082,11.420000076293945,11.460000038146973,5.544833660125732,-27.49848747253418,,-0.55897905,-0.2157462999999989,9.012311350000001,-0.29666829109191895,-0.6100592017173767,0.09076658636331565,340.88,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.9016982316970825,17.371381759643555,3.4806370735168457
11785.0,12244.0,12461.0,11648.0,44.0,44.0,44.0,44.0,11.390000343322754,11.369999885559082,11.420000076293945,11.460000038146973,3.9867451190948486,-30.676101684570312,,-0.55897905,-0.2157462999999989,9.012311350000001,-0.29666829109191895,-0.6100592017173767,0.09076658636331565,341.37,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.911067247390747,17.50017547607422,3.4840075969696045
11785.0,12244.0,12461.0,11648.0,44.0,44.0,44.0,44.0,11.390000343322754,11.369999885559082,11.420000076293945,11.460000038146973,2.4375181198120117,-29.15386199951172,,-0.3726527,-0.27458619999999884,9.6497436,0.20431393384933472,0.435951828956604,0.13023503124713892,341.37,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.9184234142303467,17.64221954345703,3.484259605407715
11328.0,12508.0,12857.0,12631.0,45.0,45.0,44.0,44.0,11.100000381469727,11.329999923706055,11.319999694824219,10.600000381469727,2.4375181198120117,-29.15386199951172,,-0.3726527,-0.27458619999999884,9.6497436,0.20431393384933472,0.435951828956604,0.13023503124713892,341.37,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.9184234142303467,17.64221954345703,3.484259605407715
11328.0,12508.0,12857.0,12631.0,45.0,45.0,44.0,44.0,11.100000381469727,11.329999923706055,11.319999694824219,10.600000381469727,3.6217970848083496,-25.228954315185547,,-0.3726527,-0.27458619999999884,9.6497436,0.20431393384933472,0.435951828956604,0.13023503124713892,342.51,-0.07270868867635727,-0.15881074965000153,1.9073749780654907,1.9184234142303467,17.64221954345703,3.484259605407715
11328.0,12508.0,12857.0,12631.0,45.0,45.0,44.0,44.0,11.100000381469727,11.329999923706055,11.319999694824219,10.600000381469727,3.376969575881958,-22.63072967529297,,-0.3726527,-0.27458619999999884,9.6497436,0.20431393384933472,0.435951828956604,0.13023503124713892,342.51,-0.10652490705251694,-0.25322625041007996,1.8953484296798706,1.9328405857086182,17.84741973876953,3.4829506874084473
11328.0,12508.0,12857.0,12631.0,45.0,45.0,44.0,44.0,11.100000381469727,11.329999923706055,11.319999694824219,10.600000381469727,3.376969575881958,-22.63072967529297,,-0.3726527,-0.27458619999999884,9.6497436,0.20431393384933472,0.435951828956604,0.13023503124713892,343.0,-0.10652490705251694,-0.25322625041007996,1.8953484296798706,1.937050223350525,17.97210693359375,3.4739575386047363
11328.0,12508.0,12857.0,12631.0,45.0,45.0,44.0,44.0,11.100000381469727,11.329999923706055,11.319999694824219,10.600000381469727,1.8202048540115356,-16.98631477355957,,-0.3726527,-0.27458619999999884,9.6497436,0.20431393384933472,0.435951828956604,0.13023503124713892,343.15,-0.10652490705251694,-0.25322625041007996,1.8953484296798706,1.937050223350525,17.97210693359375,3.4739575386047363
